Username,Text,Bot,hasCyrillicUsername,usernameEntropy,hasFemaleNameInUsername,hasEmojis,endsWithEmojis,wordCount,isShortComment,hasFlaggedEmoji,flaggedEmojiCount,isDuplicateComment,hasCommonBotPhrases,commonBotPhrasesCount,hasTimeStamp,exclamationCount,punctuationClusters
D Germain,please look up DHG SONGS this is my playlist with a bunch of amazing songs ﻿,1,0,1.0,1,0,0,16,0,0,0,0,0,0,0,0,0
Nerdy Peach,Hey! I'm NERDY PEACH and I'm a new youtuber and it would mean THE ABSOLUTE  world to me if you could check 'em out! &lt;3  Hope you like them! =D﻿,1,0,0.9090909090909091,0,0,0,30,0,0,0,0,0,0,0,3,0
michael smith,00 : 39 Im pretty sure that tiger just wanted a hug﻿,0,0,0.7692307692307693,0,0,0,12,0,0,0,0,0,0,0,0,0
Alain Marius,http://vimeo.com/106865403﻿,1,0,0.8333333333333334,1,0,0,1,1,0,0,0,0,0,0,0,0
LuckyMusiqLive,this song gives me strength! love her lyrics. this video really brings the  lyrics to life. I'm getting known fast because i rap with meaning.. thumbs  up if you piss next to the water in the toilet so its quiet...﻿,1,0,0.7857142857142857,1,0,0,40,0,0,0,0,0,0,0,1,0
Mauro Tricolor,http://minhateca.com.br/mauro-sp2013/Filmes+Series+Desenhos+Animes+Mp3+etc﻿,1,0,0.7142857142857143,0,0,0,1,1,0,0,0,0,0,0,0,0
Grace R,https://www.facebook.com/antrobofficial﻿,1,0,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0
sreekrishna praveen,i love you katy perry because you will sing nice than shakira﻿,0,0,0.5789473684210527,1,0,0,12,0,0,0,0,0,0,0,0,0
EDIN TIUL,http://hackfbaccountlive.com/?ref=4344749﻿,1,0,0.8888888888888888,1,0,0,1,1,0,0,0,0,0,0,0,0
Nedim Alp SEÇGEL, Facebook account HACK!! http://hackfbaccountlive.com/?ref=4477063﻿,1,0,0.875,1,0,0,4,1,0,0,0,0,0,0,2,1
Jackson Heber,I love katty perry﻿,0,0,0.9230769230769231,0,0,0,4,1,0,0,0,0,0,0,0,0
Khris Parkhill,The Perry you're doing a good job good job I love all of their videos and  by the way can you please describe to my channel please please please  please I'm trying to get as many comments to Skyburst lights is a cancer  and get famous please﻿,1,0,0.7142857142857143,0,0,0,47,0,0,0,0,0,0,0,0,0
Michael Jurek,I did a cover if u want to check it out THANK U.....Michael Age 8﻿,1,0,0.9230769230769231,0,0,0,15,0,0,0,0,0,0,0,0,0
Bruno Alderete,EVERYBODY PLEASE VOTE KATY AT EMA 2014 !!!!!  Best song  Best female Best pop Best live Best look  Best video  PLEASE VOTE KATY !!!!! PLEASE PLEASE PLEASE !!!!! VOTE VOTE VOTE !!!!! KATY KATY KATY !!!!!﻿,1,0,0.7857142857142857,0,0,0,36,0,0,0,0,0,0,0,25,5
John Monster,Οh my god ... Roar is the most liked video at Vevo .. while 2 months ago  was Justin's Baby.. congrats Katy . Applause &lt;3 ﻿,0,0,0.8333333333333334,0,0,0,26,0,0,0,0,0,0,0,0,0
kyle kops,https://soundcloud.com/j-supt-fils-du-son/fucking-hostile﻿,1,0,0.8888888888888888,1,0,0,1,1,0,0,0,0,0,0,0,0
Truc Ng,https://www.facebook.com/myfunnyriddles﻿,1,0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0
OFFICIAL LEXIS,Hi everyone! Do you like music? Then why not check out my music channel.  The LEXIS band will be uploading their own songs and covers soon so don't  miss out. Please SUBSCRIBE too as it does help us out a lot. Just takes one  click. -&gt;﻿,1,0,0.7142857142857143,0,0,0,46,0,0,0,0,0,0,0,1,0
hassan ss,https://www.facebook.com/photo.php?fbid=313454548839369&amp;set=a.207230212795137.1073741825.100005244783212&amp;type=1&amp;theater  1111111111111111111﻿,1,0,0.5555555555555556,0,0,0,2,1,0,0,0,0,0,0,0,0
ELPaso1990TX,I'd rather hear some propa explicit gangsta rap insted of this garbage.  This song is trash !﻿,0,0,0.9166666666666666,0,0,0,17,0,0,0,0,0,0,0,1,0
m450nH,"DAMNNNNNNNN, she is sexy O_O﻿",0,0,1.0,0,0,0,5,0,0,0,0,0,0,0,0,0
RezAIIDay,Such a good song ans Katy sounds great over the melody. Im growing as an  artist everyday from my hit song 'CRAZY' which has got my name out there.  cant thank my fans more for their support. If you could take a moment? to  check it and my music? maybe you'll join me to make my dream come true :)  thank you for your time﻿,1,0,0.8888888888888888,1,0,0,65,0,0,0,0,0,0,0,0,0
a carlton,I LOVE YOU!!! Because u make me smile when im sad you cheer me up with your  beautiful songs (: &lt;3﻿,0,0,0.8888888888888888,0,0,0,21,0,0,0,0,0,0,0,3,1
William Carey,"This song is the most boring, asinine song I have ever heard. Coming from a  guy who liked ""Teenage Dream"" (the song). Ever since Katy Perry's divorce  it's wave after wave of shitty but successful songs... For those of you  saying ""This is the next wave of pop music"". Stick it up your ass. Katy  Perry is like Silly Putty. ﻿",0,0,0.7692307692307693,1,0,0,61,0,0,0,0,0,0,0,0,0
Googles top ten pics,Katy Perry - Roar (Official): http://youtu.be/CevxZvSJLk8. I love this song  and video Katy Perry Rocks Wahoo! 😀😘﻿,0,0,0.6,0,1,0,17,0,0,0,0,0,0,0,1,0
Abhishek Kumar Gendah,And somehow she has access to makeup in the middle of the woods...﻿,0,0,0.7619047619047619,1,0,0,13,0,0,0,0,0,0,0,0,0
Fazeela Boodoo,It looks so real and my daughter is a big fan and she likes a lot of your  songs.﻿,0,0,0.6428571428571429,0,0,0,19,0,0,0,0,0,0,0,0,0
LrsLzk,"I can't comprehend why this video has nearly 700,000,000 views. Some people  found 'Gangnam Style' funny so that explains its high view count but this  is just an awful pop song. I really have no clue on this one.﻿",0,0,0.8333333333333334,0,0,0,39,0,0,0,0,0,0,0,0,0
Bobby Carlos,"Lets be honest, you wouldn't last 1 day on your own in the jungle. Stop  living n a fairy world.﻿",0,0,0.8333333333333334,1,0,0,20,0,0,0,0,0,0,0,0,0
Quinho Divulgaçoes,me segue ha  https://www.facebook.com/marcos.sousa4?fref=ts﻿,1,0,0.8333333333333334,0,0,0,4,1,0,0,0,0,0,0,0,0
Serj Cat,"Nature is beautiful, no need to place tits in video to impress people.﻿",0,0,1.0,0,0,0,13,0,0,0,0,0,0,0,0,0
Yourmomma Son,This is so stupid. If you Roared at a Lion in real life you'd dede﻿,0,0,0.6923076923076923,0,0,0,15,0,0,0,0,0,0,0,0,0
Paola Zelaya Deras,This song is so AWESOME!!!She made everything stand out and all the viewers  could imagine themselves at the setting of the video. Awesome Job Katy  Perry!!!!﻿,0,0,0.6111111111111112,1,0,0,26,0,0,0,0,0,0,0,7,2
dinda zivic,Katy Perry - Roar (Official): http://youtu.be/CevxZvSJLk8﻿,0,0,0.7272727272727273,1,0,0,6,0,0,0,0,0,0,0,0,0
BIANCA FLORENTINA MANTA,Katy Perry is lion﻿,0,0,0.5652173913043478,1,0,0,4,1,0,0,0,0,0,0,0,0
Uroš Slemenjak,"People, here is a new network like FB...you register also free, the  difference is only that you get paid for sharing, commenting and liking  posts and so one...don't waste your time on fb for sharing and not being  paid!! Register here to make also money with your everyday posts!!  https://www.tsu.co/slema13 Wellcome to everyone! ;)﻿",1,0,0.9285714285714286,0,0,0,54,0,0,0,0,0,0,0,5,2
xsilvermistx,"I've figured out why I dislike this song: it's supposed to be a power  ballad right? Something that's uplifting and motivating by the end.  However, the final chorus has NO extra UMPH at the end and actually sounds  just like the first one. Instead of crescendo-ing into a powerful finish,  ""Roar"" just says on the same wavelength. It falls flat.﻿",0,0,0.75,0,0,0,60,0,0,0,0,0,0,0,0,0
The Robot Green Hypno,i like this song the video goes perfect with it﻿,0,0,0.6666666666666666,0,0,0,10,0,0,0,0,0,0,0,0,0
Paul Lewis,"""....because I AM a champion...and you're gonna hear me roar!""   Today I AM my own champion  Today I AM a champion for the Creator  Today I AM doing positive in my world Today I AM blessing and healing all around me Today I AM successful and  creating success  ﻿",0,0,1.0,0,0,0,49,0,0,0,0,0,0,0,1,0
Anders Lundgren,"#nowplaying ""Weekendmix"" track 04 : Katy Perry - Roar (DJ Denis Shmelev &amp; DJ Alex Serov Remix) http://youtu.be/CevxZvSJLk8   Listen live at: www.smartfm.nl/livestream.html﻿",1,0,0.6666666666666666,0,0,0,22,0,0,0,0,0,0,0,0,0
Martwy Karas,Katy Perry's songs are the best of the songs of women artists.﻿,0,0,0.75,1,0,0,12,0,0,0,0,0,0,0,0,0
Caitlin Hepton,i like this song because of all the animals and i like this song .﻿,0,0,0.7857142857142857,1,0,0,15,0,0,0,0,0,0,0,0,0
Sam Kesha,http://www.wattpad.com/story/26032883-she-can-love-you-good﻿,1,0,0.8888888888888888,1,0,0,1,1,0,0,0,0,0,0,0,0
Kathy Akers,I love this song so much!:-D I've heard it so much I pretty much memorized  the lyrics﻿,0,0,1.0,1,0,0,17,0,0,0,0,0,0,0,1,0
Free Fire,"Hey Guys, I know you tend to skip these comments, but Take a look first.  I am Free Fire, A Big Room, Progressive House, Deep House, Dubstep &amp;  Chillstep Producer from a small town in Missouri. Down here, I have no  support from the community, and all I really ask is some critiquing,  Support, and Views.   My Music has gotten much better then what it was 10 months ago, and I  promise my new content should be more then satisfying. Soon I should be  able to advertise and I wont pester you guys anymore.  So gimme a chance and check out my music, thanks and god bless.﻿",1,0,0.5555555555555556,0,0,0,107,0,0,0,0,0,0,0,0,0
Jacky Chan,For latest movies 2014 please visit this site  http://www.networkedblogs.com/p/11cPWb?ref=panorama﻿,1,0,0.9,1,0,0,9,0,0,0,0,0,0,0,0,0
Rafael Macho Gonzalez Jr,I love that you subscribed﻿,1,0,0.625,1,0,0,5,0,0,0,0,0,0,0,0,0
Oreja Ramanauskaite,https://www.tsu.co/ToMeks Go register ;) free money;)﻿,1,0,0.7368421052631579,1,0,0,6,0,0,0,0,0,0,0,0,0
We are proud to be Smilers,"great song, but we all know that Katy buys her views..﻿",0,0,0.6153846153846154,0,0,0,11,0,0,0,0,0,0,0,0,0
MntDewWigger,check out mah girl it duh shit yo﻿,1,0,0.8333333333333334,1,0,0,8,0,0,0,0,0,0,0,0,0
Marnell Ampungan,Check out this video on YouTube:Facebook lhudygirlamaya ﻿,1,0,0.75,1,0,0,8,0,0,0,0,0,0,0,0,0
Kwon Kee,"Hey yall its the real Kevin Hart, shout out to my fans!!! follow me +RealKevinHeart ﻿",1,0,0.75,1,0,0,16,0,0,0,0,0,0,0,3,1
Nathan Waterhouse,Check out my acoustic channel ﻿,1,0,0.7058823529411765,1,0,0,6,0,0,0,0,0,0,0,0,0
Arianna,♫I know someone will see this ♥ I have a dream… I don’t have the greatest videos or the best quality Right now I feel like i'm not getting anywhere and I need your help ♫ If you could possibly watch my videos it means the world to me ♥ Please thumbs this up so others can see… I appreciate it so much ♥♫ Please listen before you hate. Honestly i  appreciate it so much  You don’t have to love me just give this 17 year old a chance﻿,1,0,0.7142857142857143,1,1,0,89,0,0,0,0,0,0,0,0,0
monal shah,"https://apps.facebook.com/my-polls/utsitcompetition2014?from=user_link&amp;ref_id=ouxg5e .  Please open this link and vote for  anand niketan international school, the  project name is project Fr-e-dom and share it with  yours friend.﻿",1,0,0.8,1,0,0,25,0,0,0,0,0,0,0,0,0
MagpiedudeGaming,I hate videos like these with those poor animals.﻿,0,0,0.6875,1,0,0,9,0,0,0,0,0,0,0,0,0
Cem Devecioğlu devecioğlu,Hii youtube﻿,0,0,0.52,1,0,0,2,1,0,0,0,0,0,0,0,0
Karim Bazoka,nice ..very nice﻿,0,0,0.8333333333333334,1,0,0,3,1,0,0,0,0,0,0,0,0
makayla Yarborough,I love this song!!!﻿,0,0,0.7222222222222222,1,0,0,4,1,0,0,0,0,0,0,3,1
Nice Girl,*KATY YOU ARE A SHIT GO DIE!!!!!ROAR IS A FLOOOOOOOOOOOOOOOOOOOOP*﻿,0,0,0.8888888888888888,0,0,0,10,0,0,0,0,0,0,0,5,1
Jamie Breedlove, I love your music ﻿,0,0,0.8,1,0,0,5,0,0,0,0,0,0,0,0,0
FudgePlaysMC,My 6th grade teacher looked exactly like Katy Perry come to think of it...﻿,0,0,1.0,0,0,0,14,0,0,0,0,0,0,0,0,0
Taina Boaventura,curti? click here ?  https://www.facebook.com/demiilovatofas?ref=hl   https://www.facebook.com/pages/Frases-Secretas/448800865296855?ref=hl﻿,1,0,0.75,1,0,0,6,0,0,0,0,0,0,0,0,0
DIIL GANG,http://www.ermail.pl/dolacz/UnNfY2I=                  Please click on the  link﻿,1,0,0.7777777777777778,0,0,0,6,0,0,0,0,0,0,0,0,0
Lauren And Victoria,Come check out our parody of this!﻿,1,0,0.7368421052631579,1,0,0,7,0,0,0,0,0,0,0,1,0
Those two boys,Please subscribe to us and thank you﻿,1,0,0.7142857142857143,0,0,0,7,0,0,0,0,0,0,0,0,0
Destiny Cable,PLEASE VOTE FOR ME FOR THE WET SEAL MODEL 2015 CONTEST! MY INSTAGRAM  USERNAME IS destinyforever_  http://www.wetseal.com/modelsearch15/modelsearch15.html﻿,1,0,0.9230769230769231,0,0,0,17,0,0,0,0,0,0,0,1,0
Portman P.,"SIMPLY PUT, OUR CUSTOMERS LOVE US... and so will you!https://www.facebook.com/greenleader﻿",1,0,0.9,0,0,0,10,0,0,0,0,0,0,0,1,0
sunny leone,https://binbox.io/DNCkM#qT4Q1JB1﻿,1,0,0.7272727272727273,1,0,0,1,1,0,0,0,0,0,0,0,0
KillerDan,"Almost 1 Bil. What? Wow, GS sucks, in my opinion.﻿",0,0,0.8888888888888888,1,0,0,10,0,0,0,0,0,0,0,0,0
Julia Szefer,Katty is the best! ! ! ! ﻿,0,0,0.9166666666666666,1,0,0,8,0,0,0,0,0,0,0,4,0
Bader Awesome,That was very good I mean very very much good ﻿,0,0,0.8461538461538461,0,0,0,11,0,0,0,0,0,0,0,0,0
Kacy Cluley,This song means so much to me thank you  soooooooooooooooooooooooooooooooooooooooo much:-) Xxx﻿,0,0,0.8181818181818182,1,0,0,12,0,0,0,0,0,0,0,0,0
Kasia Fabisiewicz,&lt;3﻿,0,0,0.6470588235294118,1,0,0,1,1,0,0,0,0,0,0,0,0
Decio Alves Martins,"KATY PERRY, I AM THE ""DÉCIO CABELO"", ""DECIO HAIR"". I AM 60 YEARS OF AGE. I  DON""T HAVE FAMILY. I""M SINGLE. ALONE. HOMELESS. I WAS AN ALCOHOLIC: 15 AT  THE AGE OF 46. I AM AN INVISIBLE COMPOSER. MY DREAM IS TO RECORD MY SONGS.  COULD YOU HELP ME? PLEASE! PLEASE! I TRUST THAT THE YOU WILL GIVE ME A  CHANCE. I HAVE 109 VIDEOS IN THE YOUTUBE: deciocabelo canal. KATY PERRY, I  WAS BORN IN OCTOBER 25, TOO. THANK YOU VERY MUCH!!! DECIO HAIR.﻿",1,0,0.7894736842105263,1,0,0,85,0,0,0,0,0,0,0,5,1
Rafi Hossain,Honestly speaking except taylor swift and adele i don't lile any of the  modern day singers. But i must say whenever i hear this song i feel  goosebumps. Its quite inspiring!! Thanks miss Perry!﻿,0,0,0.75,1,0,0,34,0,0,0,0,0,0,0,3,1
moaz adnan,who is going to reach the billion first : katy or taylor ?﻿,0,0,0.7,1,0,0,13,0,0,0,0,0,0,0,0,0
Corey Wilson,"<a href=""http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=2m19s"">2:19</a> best part﻿",0,0,0.9166666666666666,1,0,0,4,1,0,0,0,0,0,1,0,0
Epic Gaming,wierd but funny﻿,0,0,0.9090909090909091,1,0,0,3,1,0,0,0,0,0,0,0,0
LaS Music,"Hey guys, I&#39;m a human.<br /><br /><br />But I don&#39;t want to be a human, I want to be a sexy fucking giraffe.<br /><br /><br />I already have the money for the surgery to elongate my spinal core, the surgery to change my skin pigment, and everything else! Like this post so others can root me on in my dream!!!!<br /><br /><br />Im fucking with you, I make music, check out my first song! <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23giraffebruuh"">#giraffebruuh</a>﻿",1,0,1.0,0,0,0,78,0,0,0,0,0,0,0,6,1
Cheryl Fox,Party Rock....lol...who wants to shuffle!!!﻿,0,0,1.0,1,0,0,5,0,0,0,0,0,0,0,3,1
PATRICK_TW,Party rock﻿,0,0,0.9,1,0,0,2,1,0,0,0,0,0,0,0,0
Brian Brai,Shuffle﻿,0,0,0.6,1,0,0,1,1,0,0,0,0,0,0,0,0
Brian Brai,Omg﻿,0,0,0.6,1,0,0,1,1,0,0,0,0,0,0,0,0
Alex DeFeo,This song is just really fun ﻿,0,0,0.8,1,0,0,7,0,0,0,0,0,0,0,0,0
Giovanni Jimenez,Awsome<br />﻿,0,0,0.6875,1,0,0,2,1,0,0,0,0,0,0,0,0
Silvia Bascur,wow!!!!!! increible song!!!!!!!!!﻿,0,0,0.8461538461538461,1,0,0,3,1,0,0,0,0,0,0,15,2
Michael Whiteside,I love this song so much﻿,0,0,0.7058823529411765,0,0,0,6,0,0,0,0,0,0,0,0,0
yenis maría Rodríguez,2015 LIKEEE﻿,0,0,0.7619047619047619,0,0,0,2,1,0,0,0,0,0,0,0,0
Alex Martin,I miss when people dressed like this.﻿,0,0,1.0,1,0,0,7,0,0,0,0,0,0,0,0,0
Alex Jansen,2011- the last year of decent music.﻿,0,0,0.8181818181818182,1,0,0,7,0,0,0,0,0,0,0,0,0
Aiden Hill,Best song ever!!!!﻿,0,0,0.8,0,0,0,3,1,0,0,0,0,0,0,4,1
joe pepin-leblanc,"super nice, love musique﻿",0,0,0.7058823529411765,1,0,0,4,1,0,0,0,0,0,0,0,0
bilal kenno,wowwwwwwwwwwwwwwwwwwwwwwwwwwwwww﻿,0,0,0.8181818181818182,0,0,0,1,1,0,0,0,0,0,0,0,0
SoulInChains00,PARTY ROCK (8) ~﻿,0,0,0.8571428571428571,1,0,0,4,1,0,0,0,0,0,0,0,0
Phương Linh Nguyễn Ngọc,Thumbs up if you watched it in 2011﻿,0,0,0.6521739130434783,1,0,0,8,0,0,0,0,0,0,0,0,0
Gonzalo Ferrare,this is increidebl﻿,0,0,0.6666666666666666,0,0,0,3,1,0,0,0,0,0,0,0,0
‫אסף שמש‬‎,LMFAO!!!!!!!!﻿,0,0,0.9,0,0,0,1,1,0,0,0,0,0,0,8,1
Henri Kameron,just :( superr!!!﻿,0,0,0.7692307692307693,0,0,0,3,1,0,0,0,0,0,0,3,1
Lukas Ogonowski,2015!! LLIKEE!!﻿,0,0,0.8,0,0,0,2,1,0,0,0,0,0,0,4,2
LoL Games,Yeah! Let&#39;s start the party!﻿,0,0,0.8888888888888888,0,0,0,5,0,0,0,0,0,0,0,2,0
snsddien,This awesome song needed 4 years to reach to 800 mil views while Tango Switch bitch needed 1 year. its not fairrrrrrr﻿,0,0,0.625,0,0,0,22,0,0,0,0,0,0,0,0,0
ulvi ualiyev,NICE GIRL :D﻿,0,0,0.6666666666666666,1,0,0,3,1,0,0,0,0,0,0,0,0
TransFormersAddict11,I remember back when this was so popular everyone on our school was shuffling it was crazy﻿,0,0,0.75,0,0,0,17,0,0,0,0,0,0,0,0,0
Brandon Richards,LMFAO!﻿,0,0,0.75,0,0,0,1,1,0,0,0,0,0,0,1,0
Jared Acevedo,Super awesome video<br />﻿,0,0,0.7692307692307693,1,0,0,4,1,0,0,0,0,0,0,0,0
Paul Crowder,JUST DANCE 3 😂😂😂﻿,0,0,0.9166666666666666,0,1,0,4,1,0,0,0,0,0,0,0,0
Paul Crowder,"This Will Always Be My Favorite Song<br />But My Favorite Part Is <a href=""http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=3m40s"">3:40</a>-<a href=""http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=4m11s"">4:11</a> In The Video ﻿",0,0,0.9166666666666666,0,0,0,19,0,0,0,0,0,0,1,0,0
keonte moore,Party Rock<br />﻿,0,0,0.6666666666666666,0,0,0,3,1,0,0,0,0,0,0,0,0
Paige Lebrun,"LMFAO - Party Rock Anthem ft. Lauren Bennett, Goo…: <a href=""https://youtu.be/KQ6zr6kCPj8"">https://youtu.be/KQ6zr6kCPj8</a>     <br />BOX MAN GOT SOME MOVES! :D HE MAKES MEH SMILE﻿",0,0,0.9166666666666666,1,0,0,22,0,0,0,0,0,0,0,1,0
EDWARD  PALMA ,This the best song i ever hire<br />﻿,0,0,0.6428571428571429,1,0,0,8,0,0,0,0,0,0,0,0,0
breathinsoul,"Its funny that Mahogany is there lmao, I actually didn&#39;t know that her brother and uncle are part of LMFAO﻿",0,0,1.0,0,0,0,20,0,0,0,0,0,0,0,0,0
lol Ippocastano,"Party rock anthem is love,party rock anthem is life﻿",0,0,0.6666666666666666,0,0,0,9,0,0,0,0,0,0,0,0,0
lol Ippocastano,"Stop,is a very TOP 1﻿",0,0,0.6666666666666666,0,0,0,5,0,0,0,0,0,0,0,0,0
goofygroova16,Ahhh back when my life didn&#39;t suck...﻿,0,0,0.6923076923076923,0,0,0,7,0,0,0,0,0,0,0,0,0
Boa Hancock Amelia Caria,Party rock! XD﻿,0,0,0.625,1,0,0,3,1,0,0,0,0,0,0,1,0
eliška žáková,CUTE  :)﻿,0,0,0.8461538461538461,0,0,0,2,1,0,0,0,0,0,0,0,0
Ciasteczko ;*,LMFAO best songs ever!﻿,0,0,1.0,0,0,0,4,1,0,0,0,0,0,0,1,0
Like👑A👑Boss (Chloe that pony lover),"I fuckin love this song!<br /><br /><br />After, I&#39;m sexy and I know it ﻿",0,0,0.6285714285714286,1,0,0,15,0,0,0,0,0,0,0,1,0
FERTHEBOSS1,they Shuffle hard that they made an Earthquake in Nepal﻿,0,0,0.8181818181818182,0,0,0,10,0,0,0,0,0,0,0,0,0
Madagascar Tropic Voyage,Nice﻿,0,0,0.625,1,0,0,1,1,0,0,0,0,0,0,0,0
Gulam Maulana,still.. this reminds me of 1 years back when i was do shuffle everyday﻿,0,0,0.6153846153846154,1,0,0,14,0,0,0,0,0,0,0,0,0
Tyrone Wilson,Love this song makes me wanna dance! ﻿,0,0,0.8461538461538461,0,0,0,8,0,0,0,0,0,0,0,1,0
Ahmed al rawahi,that time in 2011 where this shirt was cool﻿,0,0,0.7333333333333333,0,0,0,9,0,0,0,0,0,0,0,0,0
Merle Walton,Love this video and the song of course﻿,0,0,0.8333333333333334,1,0,0,8,0,0,0,0,0,0,0,0,0
Jenna Metchooyeah,Check out this video on YouTube:﻿,1,0,0.6470588235294118,1,0,0,6,0,0,0,0,0,0,0,0,0
Tominke Urbančok,Very Nice !!!<br />Yeah Fucking.﻿,0,0,0.8125,1,0,0,5,0,0,0,0,0,0,0,3,1
thebayareapimp,WELL THIS DUDES FADED THE FUCK OUT!﻿,0,0,0.7142857142857143,1,0,0,7,0,0,0,0,0,0,0,1,0
Meneer Mandje,Ah. Good old times (:﻿,0,0,0.6153846153846154,0,0,0,5,0,0,0,0,0,0,0,0,0
No Name Ass Fuk,old and good song﻿,0,0,0.7333333333333333,0,0,0,4,1,0,0,0,0,0,0,0,0
hassan laidli,cool﻿,0,0,0.6153846153846154,0,0,0,1,1,0,0,0,0,0,0,0,0
wanderer damion,not 2 million view anymore :))﻿,0,0,0.6666666666666666,1,0,0,6,0,0,0,0,0,0,0,0,0
Jipi Trần,Good﻿,0,0,0.8888888888888888,0,0,0,1,1,0,0,0,0,0,0,0,0
Xan Harmer,Check out this video on YouTube:﻿,1,0,0.8,0,0,0,6,0,0,0,0,0,0,0,0,0
Jessica Benavides ,Check out this video on YouTube:<br />﻿,1,0,0.6111111111111112,1,0,0,7,0,0,0,0,0,0,0,0,0
ShockMinerX,Remeber the good ol&#39; days when songs weren&#39;t about butts.  ﻿,0,0,1.0,0,0,0,11,0,0,0,0,0,0,0,0,0
marie smith,You are the music hero😍😎﻿,0,0,0.8181818181818182,1,1,0,5,0,0,0,0,0,0,0,0,0
Mattkrewe,i was born in the wrong generation﻿,0,0,0.7777777777777778,0,0,0,7,0,0,0,0,0,0,0,0,0
janet rangel,Love this song makes me wanna dance! ﻿,0,0,0.75,1,0,0,8,0,0,0,0,0,0,0,1,0
janet rangel,Love this song makes me wanna dance! ﻿,0,0,0.75,1,0,0,8,0,0,0,0,0,0,0,1,0
Роза Герман,Very good! Like! :D﻿,0,1,0.9090909090909091,0,0,0,4,1,0,0,0,0,0,0,2,0
Andy FunnyVideos,"the views...... They&#39;re over 90,000!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿",0,0,0.75,1,0,0,5,0,0,0,0,0,0,0,89,1
Gaven Purdin,love lmfao party rockin keep it going﻿,0,0,0.9166666666666666,0,0,0,7,0,0,0,0,0,0,0,0,0
Martin Dushkov,Best Music Ever!!!﻿,0,0,1.0,1,0,0,3,1,0,0,0,0,0,0,3,1
Ernad Smailovic,Likeeee﻿,0,0,0.8666666666666667,1,0,0,1,1,0,0,0,0,0,0,0,0
